"","WTP_Name","WTP_ID","WTP_Start_Yr","WTP_End_Yr","Vol_Treated","Units","Treatment_Level","Treatment_Source","1Chlorination Only","2Raw Water Storage/Presedimententation Basin","3Predisinfection/Oxidation Prior to Sedimentation - Chlorine","4Predisinfection/Oxid Prior to Sedimentation - Chlorine Diox","5Predisinfection/Oxidation Prior to Sedimentation - Chloramines","6Predisinfection/Oxidation Prior to Sedimentation - Ozone","7Predisinfection/Oxid Prior to Sedimentation - Potassium Per","8Predisinfection/Oxidation Prior to Sedimentation - Other","10Predisinfection/Oxidation Prior to Filtration - Chlorine","11Predisinfection/Oxid Prior to Filtration - Chlorine Dioxide","12Predisinfection/Oxid Prior to Filtration - Chloramines","13Predisinfection/Oxid Prior to Filtration - Ozone","14Predisinfection/Oxid Prior to Filtration - Potassium Perman","15Predisinfection/Oxid Prior to Filtration - Other","16Rapid Mix","17Coagulation/Flocculation","18Polymers","19Settling/Sedimentation","20Softening - Lime/Soda Ash","21Softening - Recarbonation","23Filtration - Direct Filtration","24Filtration - Micro Strainer","25Filtration - Slow Sand","27Filtration - Rapid Sand","30Filtration - Dual/Multi media","32Filtration - Other (specified)","33Post-Disinfection After Filters - Chlorine","34Post-Disinfection After Filters - Chlorine Dioxide","35Post-Disinfection After Filters - Chloramines","36Post-Disinfection After Filters - Ozone","37Post-Disinfection After Filters - UV","38Post-Disinfection After Filters - Other","39Post-Disinfection After Filters - Clearwell","41Membranes - Reverse Osmosis","42Membranes - Micro Filtration","43Membranes - Ultrafiltration","45Corrosion Control","46Miscellaneous - Ion Exchange","47Miscellaneous - Granular Activated Carbon","48Miscellaneous - Activated Alumina","49Miscellaneous - Aeration","50Miscellaneous - Other (specified - 1)","51Filtration","52Miscellaneous - Other (specified - 2)","Location","Filtration_Level","Disinfection_Level","Sedimentation_Level"
"338","TUCSON WATER DEPT MUNICI WTP 150",340,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"339","TUCSON WATER DEPT MUNICI WTP 151",341,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"340","TUCSON WATER DEPT MUNICI WTP 152",342,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"341","TUCSON WATER DEPT MUNICI WTP 153",343,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"342","TUCSON WATER DEPT MUNICI WTP 154",344,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"343","TUCSON WATER DEPT MUNICI WTP 155",345,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"344","TUCSON WATER DEPT MUNICI WTP 156",346,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"345","TUCSON WATER DEPT MUNICI WTP 157",347,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"346","TUCSON WATER DEPT MUNICI WTP 158",348,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"347","TUCSON WATER DEPT MUNICI WTP 159",349,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"348","TUCSON WATER DEPT MUNICI WTP 160",350,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"349","TUCSON WATER DEPT MUNICI WTP 161",351,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"350","TUCSON WATER DEPT MUNICI WTP 162",352,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"351","TUCSON WATER DEPT MUNICI WTP 163",353,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"352","TUCSON WATER DEPT MUNICI WTP 164",354,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"353","TUCSON WATER DEPT MUNICI WTP 165",355,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"354","TUCSON WATER DEPT MUNICI WTP 166",356,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"355","TUCSON WATER DEPT MUNICI WTP 167",357,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"356","TUCSON WATER DEPT MUNICI WTP 168",358,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"357","TUCSON WATER DEPT MUNICI WTP 169",359,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"358","TUCSON WATER DEPT MUNICI WTP 170",360,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"359","TUCSON WATER DEPT MUNICI WTP 171",361,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"360","TUCSON WATER DEPT MUNICI WTP 172",362,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"361","TUCSON WATER DEPT MUNICI WTP 173",363,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"362","TUCSON WATER DEPT MUNICI WTP 174",364,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"363","TUCSON WATER DEPT MUNICI WTP 175",365,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"364","TUCSON WATER DEPT MUNICI WTP 176",366,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"365","TUCSON WATER DEPT MUNICI WTP 177",367,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"366","TUCSON WATER DEPT MUNICI WTP 178",368,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"367","TUCSON WATER DEPT MUNICI WTP 179",369,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"368","TUCSON WATER DEPT MUNICI WTP 180",370,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"369","TUCSON WATER DEPT MUNICI WTP 181",371,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"370","TUCSON WATER DEPT MUNICI WTP 182",372,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"371","TUCSON WATER DEPT MUNICI WTP 183",373,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"372","TUCSON WATER DEPT MUNICI WTP 184",374,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"373","TUCSON WATER DEPT MUNICI WTP 185",375,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"374","TUCSON WATER DEPT MUNICI WTP 186",376,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"375","TUCSON WATER DEPT MUNICI WTP 187",377,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"376","TUCSON WATER DEPT MUNICI WTP 188",378,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"377","TUCSON WATER DEPT MUNICI WTP 189",379,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"378","TUCSON WATER DEPT MUNICI WTP 190",380,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"379","TUCSON WATER DEPT MUNICI WTP 191",381,NA,NA,NA,NA,"Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"None","Simple","None"
"380","EAST BAY MUD WTP 1",382,NA,NA,462,"MLD","Tertiary","CWSS",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"Advanced","Simple","Advanced"
"381","EAST BAY MUD WTP 2",383,NA,NA,151,"MLD","Tertiary","CWSS",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"Advanced","Simple","Advanced"
"382","EAST BAY MUD WTP 3",384,NA,NA,57,"MLD","Tertiary","CWSS",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"Advanced","Simple","Advanced"
"383","MESA, MUNIC WATER DEPT. WTP 4",385,NA,NA,79,"MLD","Tertiary","CWSS",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"Advanced","Advanced","Advanced"
"384","MESA, MUNIC WATER DEPT. WTP 5",386,NA,NA,49,"MLD","Tertiary","CWSS",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"Advanced","Advanced","Advanced"
"385","KERN COUNTY WATER AGENCY WTP 1",387,NA,NA,98,"MLD","Tertiary","CWSS",0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","Advanced"
"386","LONG BEACH-CITY, WATER DEPT. WTP 1",388,NA,NA,87,"MLD","Tertiary","CWSS",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"Advanced","Simple","Advanced"
"387","LOS ANGELES-CITY, DEPT. OF WATER & POWER WTP 1",389,NA,NA,1703,"MLD","Tertiary","CWSS",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","Advanced"
"388","SYRACUSE CITY WTP 2",390,NA,NA,0,"MLD","Tertiary","CWSS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,"Advanced","Simple","None"
"389","RICHMOND, CITY OF WTP 3",391,NA,NA,NA,NA,NA,"CWSS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Advanced","Simple","None"
"390","MERCED, CITY OF WTP 1",392,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"391","MERCED, CITY OF WTP 2",393,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"392","MERCED, CITY OF WTP 3",394,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"393","MERCED, CITY OF WTP 4",395,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"394","MERCED, CITY OF WTP 5",396,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"395","MERCED, CITY OF WTP 6",397,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"396","MERCED, CITY OF WTP 7",398,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"397","MERCED, CITY OF WTP 8",399,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"398","MERCED, CITY OF WTP 9",400,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"399","MERCED, CITY OF WTP 10",401,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"400","MERCED, CITY OF WTP 11",402,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"401","MERCED, CITY OF WTP 12",403,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"402","MERCED, CITY OF WTP 13",404,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"403","MERCED, CITY OF WTP 14",405,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"404","MERCED, CITY OF WTP 15",406,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"405","MERCED, CITY OF WTP 16",407,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"406","MERCED, CITY OF WTP 17",408,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"407","MERCED, CITY OF WTP 18",409,NA,NA,NA,NA,"Primary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"408","CITY OF SANTA ANA WTP 1",410,NA,NA,5,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"None","Simple","None"
"409","CITY OF SANTA ANA WTP 2",411,NA,NA,6,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"None","Simple","None"
"410","CITY OF SANTA ANA WTP 3",412,NA,NA,9,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"None","Simple","None"
"411","CITY OF SANTA ANA WTP 4",413,NA,NA,8,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"None","Simple","None"
"412","CITY OF SANTA ANA WTP 5",414,NA,NA,8,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"413","CITY OF SANTA ANA WTP 6",415,NA,NA,15,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"414","CITY OF SANTA ANA WTP 7",416,NA,NA,14,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"None","Simple","None"
"415","CITY OF SANTA ANA WTP 8",417,NA,NA,12,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"416","CITY OF SANTA ANA WTP 9",418,NA,NA,11,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"417","CITY OF SANTA ANA WTP 10",419,NA,NA,16,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"418","CITY OF SANTA ANA WTP 11",420,NA,NA,9,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"419","CITY OF SANTA ANA WTP 12",421,NA,NA,11,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"None","Simple","None"
"420","CITY OF SANTA ANA WTP 13",422,NA,NA,10,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"421","CITY OF SANTA ANA WTP 14",423,NA,NA,11,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"422","CITY OF SANTA ANA WTP 15",424,NA,NA,14,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"None","Simple","None"
"423","CITY OF SANTA ANA WTP 16",425,NA,NA,12,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"424","CITY OF SANTA ANA WTP 17",426,NA,NA,12,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
